"campaign_id","product_name","short_description","long_description"
a37a5732-8f17-48b8-b748-8d8a2449c4d0,Wizz,"Introducing Wizz, a fun and safe space where you can meet new friends from all over the world","
VERY SIMPLE COLLABORATION : You won't need to appear in the video (Check the brief).  "
"4f708922-ba1b-42c3-96d3-93de62e8020e",Axonaut,"Partagez votre expérience avec Axonaut, l'application de gestion d'entreprise tout-en-un, de manière engageante et amusante. Montrez comment Axonaut a simplifié votre travail.","Axonaut est une application de gestion d'entreprise tout-en-un conçue pour faciliter votre travail. Dans cette campagne, nous voulons montrer comment Axonaut peut être utilisé pour gérer efficacement les factures, les contrats et d'autres tâches administratives. Nous voulons que vous partagiez votre expérience avec l'application de manière engageante et amusante. Montrez comment Axonaut a rendu votre travail plus facile et comment il pourrait aider d'autres personnes."
d4c8d2ac-fa6a-4af1-8e86-28a7dc0c3574,Movie Night,"It's spooky season 🎃
Struggling to pick a movie with your partner? We got you! Swipe through a collection of movies together to find a match. Swipe, Match, Watch!","Movie Night is a remarkable service that makes movie choice easy and fun. Users swipe through a wide collection of movies alone or with friends, utilizing multiple filters to reign in the search. Create a room with your movie preference filters and invite friends to join in and swipe along until a consensus is reached. Joining room using a QR code or manual entry is super straightforward. No match? No problem. You can restart the search with different filters.  Make your movie nights hassle-free with Movie Night."
aaeb8459-318d-47ed-8419-e346564dfd60,Assurance Auto Malus,Le but est de mettre en avant l'assurance Malus Allianz et d'inciter les utilisateurs à faire un devis sur le site Allianz.,"Le but est de mettre en avant l'assurance Malus Allianz et d'inciter les utilisateurs à faire un devis sur le site Allianz. Voici les différents points à mettre en avant :

- Vous avez des difficultés à retrouver une assurance auto ? Allianz propose une offre complète pour les conducteurs malussés. Les malussés sont des conducteurs qui ont eu plusieurs sinistres et qui ont du mal à retrouver une assurance auto
- Personnalisation : Soulignez la possibilité de personnaliser l'assurance en fonction des besoins spécifiques de chaque conducteur, ce qui peut aider à économiser de l'argent. Nous avons 3 formules (au tiers, intermédiaire et tous risques) avec des options qui permettent de répondre aux besoins de chaque conducteur. 
- Facilité d'utilisation : Mettez en avant la simplicité d'obtenir un devis assurance Malus avec Allianz, en mettant l'accent sur la rapidité pour obtenir un devis gratuit et sans engagement
- L'option assistance dépannage 0 km : Allianz organise votre dépannage sur place et le remorquage de votre véhicule même en bas de chez vous.
"
"7b304854-120a-4d7b-9a06-d6ec67379bd1",All Autos Listed,Discover your perfect car with All Autos Listed! Choose from thousands of new and used cars of various makes and models. Find the best deals in your area.,"This is an online car inventory, called All Autos Listed, where you have the option to choose between thousands of new and used cars. You can select your preferred make and model and find the best deals available in your area. This platform is designed to make car buying easier and more convenient, providing a comprehensive selection in one location online, which saves time and effort for car buyers."
"3a7c8ac0-e28f-463a-b363-e2fe585637e8",Joko,"Dans cette campagne une maman essaye plusieurs tenues selon son style comme sur cette video 
1. La maman cool avec ASOS
2. La maman sportive avec Nike
3. La maman coquette avec Sephora
4. La maman boss avec Zalando",https://www.tiktok.com/@vanessadyer/video/7270992842699328811?is_from_webapp=1&web_id=7399995938288387616
f58ec3e2-ab77-4c94-b849-5d30d69f12aa,Wizz           ,"Join us in promoting Wizz. We trust you to continue pushing the limits and delivering fresh, engaging content","Join us in promoting Wizz. We trust you to continue pushing the limits and delivering fresh, engaging content. Please follow the guidelines"
"05848836-7969-4985-86b7-f2db74889e7a",charm,Emphasizing Charm's versatility and quality craftsmanship through engaging visuals and highlighting its usage in day-to-day life.,"Our Charm product campaign focuses on showcasing the product's unique elements and their personal enhancement. The campaign aims to depict the charm as a versatile product - showcasing its use in daily life, from fashion to home decor. The high-quality craftsmanship, unique design, and versatility of the product are all key selling points. This campaign will capture those features through engaging video content that grabs viewer’s attention within the first 3 seconds."
bbf81d6f-4822-496d-936d-14ff10da8663,Yubo: Make friends ,"Showcase the fun and safety of Yubo, and how it brings like-minded people together globally through live chats and user tags.","The friend finder app’s ability to connect superfans globally creates a sense of community and shared fandom that transcends geographical boundaries. It also serves as a platform for sports fans to take on challenges, meet new people, and share their passion for sports, thus fostering a community."
d45764ce-c894-4451-b41f-79728f7a4568,Zedge,Discover infinite ways to personalize your phone with the Zedge app. From HD wallpapers to unique ringtones and AI-generated art. Be unique with Zedge.,"Join the Zedge community and explore the endless possibilities of phone personalization. From millions of HD wallpapers and watch faces to cool ringtones and alarm sounds, Zedge offers free personalization for your phone with easy access. Use the AI-powered Zedge pAInt tool to create unique wallpapers that are only limited by your imagination, and explore content from top-tier creators around the world. Be creative, expressive, and unique with Zedge."
ac574fc2-729f-437d-856c-c1aab7fc5405,Yubo: Make friends in your way,"To create ad video to promote the value of Yubo : ""Yubo is a platform that helps you make friend confidently. Believe in yourself when being friend with your tribe on Yubo"". The ultimate objective is to have user download the app ","Yubo is highlighting its socially responsible approach to networking, ensuring a safe and authentic space for users. With millions of users globally, Yubo helps people make genuine friends through chat and live conversations. In a world where social networking can often feel daunting, Yubo stands out as a beacon of authenticity and safety. We believe in being forever young, curious, and unapologetically ourselves. Yubo is more than just an app; it’s a community where you can express your true colors without being judged—no likes, no shares, no comparisons—and expand your mind through meaningful conversations with people from around the globe.

Why Yubo?

- Authentic and Inspiring: At Yubo, we don't shy away from speaking our minds. Our platform is all about showing our true colors and inspiring others to do the same.
- Safe and Secure: Yubo is dedicated to protecting our users’ values, ensuring a safe and respectful environment for everyone.
- Global Connections: Join live streams, participate in multiple conversations, and share your story with people worldwide. It’s all about connecting, learning, and growing together.
- Forever Young: We believe in staying curious, asking questions, and never losing that sense of wonder. Yubo is a space for young spirits to explore and adapt to new universes."
e7fbc7d9-d814-4a83-9eee-a0e685e5edde,Assurance Chien Chat,Le but est de mettre en avant l'assurance Chien Chat Allianz et d'inciter les utilisateurs à faire un devis sur le site Allianz. L’assurance chiens chat est souvent souscrite à l’issue de la 1ère visite chez le vétérinaire et plus souvent par des jeunes.,Le but est de mettre en avant l'assurance Chien Chat Allianz et d'inciter les utilisateurs à faire un devis sur le site Allianz. L’assurance chiens chat est souvent souscrite à l’issue de la 1ère visite chez le vétérinaire et plus souvent par des jeunes.
